,timestamp,location,price,last4ccnum,time,date
313,2014-01-08 13:19:00,Katerina's Cafe,29.26,7792,13:19:00,2014-01-08
314,2014-01-08 13:19:00,Chostus Hotel,111.89,9683,13:19:00,2014-01-08
315,2014-01-08 13:21:00,Ouzeri Elian,109.73,8156,13:21:00,2014-01-08
316,2014-01-08 13:23:00,Abila Zacharo,36.85,2463,13:23:00,2014-01-08
317,2014-01-08 13:26:00,Hippokampos,16.59,7253,13:26:00,2014-01-08
318,2014-01-08 13:27:00,Gelatogalore,32.79,8411,13:27:00,2014-01-08
319,2014-01-08 13:28:00,Katerina's Cafe,8.53,6899,13:28:00,2014-01-08
320,2014-01-08 13:28:00,Gelatogalore,20.72,9405,13:28:00,2014-01-08
321,2014-01-08 13:29:00,Kalami Kafenion,24.08,5921,13:29:00,2014-01-08
322,2014-01-08 13:31:00,Hippokampos,37.89,1321,13:31:00,2014-01-08
323,2014-01-08 13:32:00,Guy's Gyros,30.12,7384,13:32:00,2014-01-08
324,2014-01-08 13:34:00,Abila Zacharo,14.41,1415,13:34:00,2014-01-08
325,2014-01-08 13:34:00,Katerina's Cafe,88.98,1310,13:34:00,2014-01-08
326,2014-01-08 13:38:00,Gelatogalore,50.36,1286,13:38:00,2014-01-08
327,2014-01-08 13:39:00,Gelatogalore,119.75,3484,13:39:00,2014-01-08
328,2014-01-08 13:40:00,Guy's Gyros,77.9,3853,13:40:00,2014-01-08
329,2014-01-08 13:41:00,Katerina's Cafe,26.45,2142,13:41:00,2014-01-08
330,2014-01-08 13:42:00,Gelatogalore,35.29,7889,13:42:00,2014-01-08
331,2014-01-08 13:42:00,Kalami Kafenion,22.49,8202,13:42:00,2014-01-08
332,2014-01-08 13:42:00,Katerina's Cafe,57.04,6895,13:42:00,2014-01-08
333,2014-01-08 13:43:00,Hippokampos,39.8,9551,13:43:00,2014-01-08
334,2014-01-08 13:44:00,Kalami Kafenion,31.96,7354,13:44:00,2014-01-08
335,2014-01-08 13:45:00,Kalami Kafenion,23.82,3492,13:45:00,2014-01-08
336,2014-01-08 13:46:00,Abila Zacharo,28.25,2681,13:46:00,2014-01-08
337,2014-01-08 13:47:00,Katerina's Cafe,27.05,1877,13:47:00,2014-01-08
338,2014-01-08 13:47:00,Gelatogalore,22.27,2418,13:47:00,2014-01-08
339,2014-01-08 13:47:00,Ouzeri Elian,104.92,5368,13:47:00,2014-01-08
340,2014-01-08 13:48:00,Hippokampos,28.79,9635,13:48:00,2014-01-08
341,2014-01-08 13:48:00,Gelatogalore,116.72,7819,13:48:00,2014-01-08
342,2014-01-08 13:51:00,Guy's Gyros,15.86,1874,13:51:00,2014-01-08
343,2014-01-08 13:51:00,Abila Zacharo,30.85,6901,13:51:00,2014-01-08
344,2014-01-08 13:52:00,Kalami Kafenion,14.77,6816,13:52:00,2014-01-08
345,2014-01-08 13:53:00,Abila Zacharo,16.2,9617,13:53:00,2014-01-08
346,2014-01-08 13:57:00,Guy's Gyros,10.34,4434,13:57:00,2014-01-08
347,2014-01-08 14:06:00,Katerina's Cafe,22.94,7108,14:06:00,2014-01-08
348,2014-01-08 14:09:00,Kronos Pipe and Irrigation,3615.61,4530,14:09:00,2014-01-08
349,2014-01-08 14:15:00,Kalami Kafenion,34.98,7117,14:15:00,2014-01-08
350,2014-01-08 14:17:00,Gelatogalore,39.94,4948,14:17:00,2014-01-08
351,2014-01-08 14:19:00,Kalami Kafenion,31.43,8129,14:19:00,2014-01-08
352,2014-01-08 14:26:00,Carlyle Chemical Inc.,4901.88,7792,14:26:00,2014-01-08
353,2014-01-08 15:18:00,Maximum Iron and Steel,3136.01,4530,15:18:00,2014-01-08
354,2014-01-08 15:29:00,Abila Airport,2769.12,8642,15:29:00,2014-01-08
355,2014-01-08 19:21:00,Hippokampos,10.52,1415,19:21:00,2014-01-08
356,2014-01-08 19:28:00,Hippokampos,16.54,2540,19:28:00,2014-01-08
357,2014-01-08 19:32:00,Katerina's Cafe,34.25,5407,19:32:00,2014-01-08
358,2014-01-08 19:36:00,Guy's Gyros,15.69,7354,19:36:00,2014-01-08
359,2014-01-08 19:48:00,Guy's Gyros,30.48,4434,19:48:00,2014-01-08
360,2014-01-08 20:00:00,Katerina's Cafe,13.83,8411,20:00:00,2014-01-08
361,2014-01-08 20:02:00,Hippokampos,32.66,6895,20:02:00,2014-01-08
362,2014-01-08 20:07:00,Guy's Gyros,28.81,7384,20:07:00,2014-01-08
363,2014-01-08 20:07:00,Frydos Autosupply n' More,214.07,2418,20:07:00,2014-01-08
364,2014-01-08 20:08:00,Guy's Gyros,33.02,5368,20:08:00,2014-01-08
365,2014-01-08 20:08:00,Katerina's Cafe,31.59,1310,20:08:00,2014-01-08
366,2014-01-08 20:12:00,Ouzeri Elian,62.2,1286,20:12:00,2014-01-08
367,2014-01-08 20:15:00,Guy's Gyros,99.08,3484,20:15:00,2014-01-08
368,2014-01-08 20:17:00,Frydos Autosupply n' More,182.56,3853,20:17:00,2014-01-08
369,2014-01-08 20:17:00,Guy's Gyros,18.24,9683,20:17:00,2014-01-08
370,2014-01-08 20:27:00,Katerina's Cafe,33.31,2142,20:27:00,2014-01-08
371,2014-01-08 20:28:00,Hippokampos,96.75,7117,20:28:00,2014-01-08
372,2014-01-08 20:28:00,Frydos Autosupply n' More,268.89,6691,20:28:00,2014-01-08
373,2014-01-08 20:31:00,Katerina's Cafe,36.6,7889,20:31:00,2014-01-08
374,2014-01-08 20:35:00,Katerina's Cafe,16.93,8202,20:35:00,2014-01-08
375,2014-01-08 20:42:00,Katerina's Cafe,92.83,5921,20:42:00,2014-01-08
376,2014-01-08 20:45:00,Albert's Fine Clothing,136.01,9635,20:45:00,2014-01-08
377,2014-01-08 20:49:00,Hippokampos,15.64,8332,20:49:00,2014-01-08
378,2014-01-08 20:53:00,Hippokampos,26.31,7688,20:53:00,2014-01-08
379,2014-01-08 20:57:00,Guy's Gyros,10.28,6901,20:57:00,2014-01-08
380,2014-01-08 20:58:00,Guy's Gyros,22.91,7819,20:58:00,2014-01-08
381,2014-01-08 21:00:00,General Grocer,265.84,7108,21:00:00,2014-01-08
382,2014-01-08 21:02:00,Katerina's Cafe,28.86,4948,21:02:00,2014-01-08
383,2014-01-08 21:09:00,Katerina's Cafe,27.87,1874,21:09:00,2014-01-08
384,2014-01-08 21:16:00,Ouzeri Elian,30.81,9551,21:16:00,2014-01-08
385,2014-01-08 21:17:00,Ouzeri Elian,29.85,6899,21:17:00,2014-01-08
386,2014-01-08 21:32:00,Hippokampos,78.99,2463,21:32:00,2014-01-08
387,2014-01-09 07:35:00,Coffee Cameleon,12.47,7253,07:35:00,2014-01-09
388,2014-01-09 07:36:00,Brew've Been Served,70.71,9683,07:36:00,2014-01-09
389,2014-01-09 07:37:00,Hallowed Grounds,17.56,1310,07:37:00,2014-01-09
390,2014-01-09 07:37:00,Coffee Cameleon,19.99,5921,07:37:00,2014-01-09
391,2014-01-09 07:42:00,Hallowed Grounds,56.77,7108,07:42:00,2014-01-09
392,2014-01-09 07:43:00,Brew've Been Served,5.43,5368,07:43:00,2014-01-09
393,2014-01-09 07:46:00,Hallowed Grounds,75.24,8129,07:46:00,2014-01-09
394,2014-01-09 07:46:00,Brew've Been Served,4.4,4948,07:46:00,2014-01-09
395,2014-01-09 07:48:00,Brew've Been Served,5.3,7384,07:48:00,2014-01-09
396,2014-01-09 07:48:00,Brew've Been Served,34.85,7354,07:48:00,2014-01-09
397,2014-01-09 07:48:00,Brew've Been Served,5.13,4795,07:48:00,2014-01-09
398,2014-01-09 07:50:00,Hallowed Grounds,34.45,9551,07:50:00,2014-01-09
399,2014-01-09 07:51:00,Hallowed Grounds,19.22,7889,07:51:00,2014-01-09
400,2014-01-09 07:56:00,Brew've Been Served,98.25,8202,07:56:00,2014-01-09
401,2014-01-09 07:57:00,Hallowed Grounds,18.48,9617,07:57:00,2014-01-09
402,2014-01-09 07:57:00,Brew've Been Served,5.26,8411,07:57:00,2014-01-09
403,2014-01-09 07:57:00,Hallowed Grounds,50.25,9405,07:57:00,2014-01-09
404,2014-01-09 07:58:00,Brew've Been Served,19.47,6901,07:58:00,2014-01-09
405,2014-01-09 08:00:00,Brew've Been Served,6.61,7819,08:00:00,2014-01-09
406,2014-01-09 08:00:00,Brew've Been Served,6.21,4434,08:00:00,2014-01-09
407,2014-01-09 08:01:00,Brew've Been Served,92.12,3484,08:01:00,2014-01-09
408,2014-01-09 08:03:00,Coffee Cameleon,16.13,2142,08:03:00,2014-01-09
409,2014-01-09 08:07:00,Hallowed Grounds,65.68,3492,08:07:00,2014-01-09
410,2014-01-09 08:14:00,Brew've Been Served,17.64,1286,08:14:00,2014-01-09
411,2014-01-09 08:15:00,Brew've Been Served,5.57,5407,08:15:00,2014-01-09
412,2014-01-09 08:15:00,Hallowed Grounds,15.33,2681,08:15:00,2014-01-09
413,2014-01-09 09:26:00,Abila Airport,2358.22,3506,09:26:00,2014-01-09
414,2014-01-09 09:54:00,Carlyle Chemical Inc.,529.47,7792,09:54:00,2014-01-09
415,2014-01-09 10:16:00,Nationwide Refinery,674.28,9735,10:16:00,2014-01-09
416,2014-01-09 10:38:00,Stewart and Sons Fabrication,1015.65,3506,10:38:00,2014-01-09
417,2014-01-09 11:21:00,Carlyle Chemical Inc.,732.82,4530,11:21:00,2014-01-09
418,2014-01-09 11:34:00,Nationwide Refinery,289.3,7792,11:34:00,2014-01-09
419,2014-01-09 11:37:00,Stewart and Sons Fabrication,3544.0,9735,11:37:00,2014-01-09
420,2014-01-09 12:00:00,Coffee Shack,5.01,7117,12:00:00,2014-01-09
421,2014-01-09 12:00:00,Bean There Done That,13.0,1415,12:00:00,2014-01-09
422,2014-01-09 12:00:00,Brewed Awakenings,11.76,7688,12:00:00,2014-01-09
423,2014-01-09 12:00:00,Jack's Magical Beans,10.11,6899,12:00:00,2014-01-09
424,2014-01-09 12:00:00,Jack's Magical Beans,6.0,3853,12:00:00,2014-01-09
425,2014-01-09 12:00:00,Brewed Awakenings,13.16,2540,12:00:00,2014-01-09
426,2014-01-09 12:00:00,Bean There Done That,4.06,1877,12:00:00,2014-01-09
427,2014-01-09 12:00:00,Brewed Awakenings,17.66,8332,12:00:00,2014-01-09
428,2014-01-09 12:00:00,Bean There Done That,15.53,1321,12:00:00,2014-01-09
429,2014-01-09 12:00:00,Jack's Magical Beans,12.13,9241,12:00:00,2014-01-09
430,2014-01-09 12:00:00,Jack's Magical Beans,15.55,8156,12:00:00,2014-01-09
431,2014-01-09 12:00:00,Jack's Magical Beans,37.43,2463,12:00:00,2014-01-09
432,2014-01-09 12:13:00,Abila Airport,202.93,8642,12:13:00,2014-01-09
433,2014-01-09 12:49:00,Nationwide Refinery,1440.39,3506,12:49:00,2014-01-09
434,2014-01-09 12:59:00,Ouzeri Elian,31.03,8332,12:59:00,2014-01-09
435,2014-01-09 13:03:00,Katerina's Cafe,17.02,7253,13:03:00,2014-01-09
436,2014-01-09 13:12:00,Gelatogalore,19.2,5407,13:12:00,2014-01-09
437,2014-01-09 13:18:00,Abila Airport,4792.5,2276,13:18:00,2014-01-09
438,2014-01-09 13:21:00,Ouzeri Elian,26.09,7688,13:21:00,2014-01-09
439,2014-01-09 13:21:00,Gelatogalore,23.45,4795,13:21:00,2014-01-09
440,2014-01-09 13:21:00,Guy's Gyros,105.4,7354,13:21:00,2014-01-09
441,2014-01-09 13:23:00,Gelatogalore,8.6,6899,13:23:00,2014-01-09
442,2014-01-09 13:23:00,Gelatogalore,56.74,2540,13:23:00,2014-01-09
443,2014-01-09 13:23:00,Ouzeri Elian,22.4,6816,13:23:00,2014-01-09
444,2014-01-09 13:23:00,Katerina's Cafe,16.98,7792,13:23:00,2014-01-09
445,2014-01-09 13:24:00,Abila Zacharo,8.16,3484,13:24:00,2014-01-09
446,2014-01-09 13:27:00,Kalami Kafenion,110.76,6895,13:27:00,2014-01-09
447,2014-01-09 13:27:00,Katerina's Cafe,25.85,8156,13:27:00,2014-01-09
448,2014-01-09 13:28:00,Guy's Gyros,13.59,7889,13:28:00,2014-01-09
449,2014-01-09 13:29:00,Hippokampos,27.47,2418,13:29:00,2014-01-09
450,2014-01-09 13:32:00,Abila Zacharo,8.6,2463,13:32:00,2014-01-09
451,2014-01-09 13:35:00,Katerina's Cafe,10.42,3853,13:35:00,2014-01-09
452,2014-01-09 13:35:00,Gelatogalore,23.23,8411,13:35:00,2014-01-09
453,2014-01-09 13:36:00,Hippokampos,27.93,9683,13:36:00,2014-01-09
454,2014-01-09 13:37:00,Hippokampos,9.12,1321,13:37:00,2014-01-09
455,2014-01-09 13:38:00,Kalami Kafenion,18.14,7384,13:38:00,2014-01-09
456,2014-01-09 13:40:00,Abila Zacharo,20.73,1874,13:40:00,2014-01-09
457,2014-01-09 13:40:00,Gelatogalore,11.94,9405,13:40:00,2014-01-09
458,2014-01-09 13:41:00,Abila Zacharo,89.41,9551,13:41:00,2014-01-09
459,2014-01-09 13:41:00,Hippokampos,8.43,9635,13:41:00,2014-01-09
460,2014-01-09 13:41:00,Hippokampos,39.22,5368,13:41:00,2014-01-09
461,2014-01-09 13:43:00,Guy's Gyros,74.91,1415,13:43:00,2014-01-09
462,2014-01-09 13:44:00,Guy's Gyros,15.0,9617,13:44:00,2014-01-09
463,2014-01-09 13:45:00,Gelatogalore,24.68,2681,13:45:00,2014-01-09
464,2014-01-09 13:47:00,Abila Zacharo,48.39,1286,13:47:00,2014-01-09
465,2014-01-09 13:51:00,Hippokampos,13.84,1310,13:51:00,2014-01-09
466,2014-01-09 13:53:00,Hippokampos,16.65,2142,13:53:00,2014-01-09
467,2014-01-09 13:56:00,Kalami Kafenion,19.84,4948,13:56:00,2014-01-09
468,2014-01-09 13:56:00,Hippokampos,65.7,4434,13:56:00,2014-01-09
469,2014-01-09 13:56:00,Guy's Gyros,8.87,6901,13:56:00,2014-01-09
470,2014-01-09 14:03:00,Kalami Kafenion,35.99,6691,14:03:00,2014-01-09
471,2014-01-09 14:04:00,Kalami Kafenion,10.94,8129,14:04:00,2014-01-09
472,2014-01-09 14:04:00,Ouzeri Elian,32.89,7108,14:04:00,2014-01-09
473,2014-01-09 14:06:00,Katerina's Cafe,8.01,1877,14:06:00,2014-01-09
474,2014-01-09 14:09:00,Guy's Gyros,27.69,8202,14:09:00,2014-01-09
475,2014-01-09 14:12:00,Abila Scrapyard,1158.36,2276,14:12:00,2014-01-09
476,2014-01-09 14:13:00,Guy's Gyros,17.44,5921,14:13:00,2014-01-09
477,2014-01-09 14:15:00,Abila Zacharo,14.37,7819,14:15:00,2014-01-09
478,2014-01-09 14:18:00,Gelatogalore,36.75,7117,14:18:00,2014-01-09
479,2014-01-09 14:26:00,Carlyle Chemical Inc.,382.43,7792,14:26:00,2014-01-09
480,2014-01-09 14:28:00,Kronos Pipe and Irrigation,423.14,4530,14:28:00,2014-01-09
481,2014-01-09 15:00:00,Stewart and Sons Fabrication,918.6,2276,15:00:00,2014-01-09
482,2014-01-09 15:16:00,Maximum Iron and Steel,1527.14,4530,15:16:00,2014-01-09
483,2014-01-09 15:50:00,Abila Airport,4538.52,8642,15:50:00,2014-01-09
484,2014-01-09 16:22:00,Carlyle Chemical Inc.,2176.2,7792,16:22:00,2014-01-09
485,2014-01-09 16:27:00,Nationwide Refinery,1322.5,2276,16:27:00,2014-01-09
486,2014-01-09 19:25:00,Katerina's Cafe,35.92,8129,19:25:00,2014-01-09
487,2014-01-09 19:30:00,Katerina's Cafe,26.6,5921,19:30:00,2014-01-09
488,2014-01-09 19:32:00,Frydos Autosupply n' More,138.02,3484,19:32:00,2014-01-09
489,2014-01-09 19:41:00,Guy's Gyros,31.81,7354,19:41:00,2014-01-09
490,2014-01-09 19:42:00,Ouzeri Elian,27.08,6899,19:42:00,2014-01-09
491,2014-01-09 19:43:00,Ouzeri Elian,31.07,9241,19:43:00,2014-01-09
492,2014-01-09 19:52:00,Guy's Gyros,29.96,6816,19:52:00,2014-01-09
493,2014-01-09 20:05:00,Hippokampos,15.02,2540,20:05:00,2014-01-09
494,2014-01-09 20:06:00,Katerina's Cafe,26.6,4948,20:06:00,2014-01-09
495,2014-01-09 20:08:00,Katerina's Cafe,19.02,3492,20:08:00,2014-01-09
496,2014-01-09 20:09:00,Katerina's Cafe,90.97,6691,20:09:00,2014-01-09
497,2014-01-09 20:15:00,Hippokampos,70.68,1877,20:15:00,2014-01-09
498,2014-01-09 20:19:00,General Grocer,285.34,4795,20:19:00,2014-01-09
499,2014-01-09 20:20:00,Katerina's Cafe,91.14,9405,20:20:00,2014-01-09
500,2014-01-09 20:20:00,Frydos Autosupply n' More,31.24,6901,20:20:00,2014-01-09
501,2014-01-09 20:21:00,Albert's Fine Clothing,224.52,7117,20:21:00,2014-01-09
502,2014-01-09 20:21:00,Frydos Autosupply n' More,120.65,1321,20:21:00,2014-01-09
503,2014-01-09 20:22:00,Katerina's Cafe,29.82,8202,20:22:00,2014-01-09
504,2014-01-09 20:23:00,Guy's Gyros,8.23,7889,20:23:00,2014-01-09
505,2014-01-09 20:24:00,Guy's Gyros,18.26,1286,20:24:00,2014-01-09
506,2014-01-09 20:27:00,Katerina's Cafe,53.78,5407,20:27:00,2014-01-09
507,2014-01-09 20:29:00,Guy's Gyros,23.34,7253,20:29:00,2014-01-09
508,2014-01-09 20:38:00,Katerina's Cafe,30.69,2418,20:38:00,2014-01-09
509,2014-01-09 20:38:00,Guy's Gyros,8.23,5368,20:38:00,2014-01-09
510,2014-01-09 20:39:00,Guy's Gyros,35.05,7384,20:39:00,2014-01-09
511,2014-01-09 20:41:00,Hippokampos,9.13,2463,20:41:00,2014-01-09
512,2014-01-09 20:45:00,Frydos Autosupply n' More,276.75,3853,20:45:00,2014-01-09
513,2014-01-09 21:01:00,Hippokampos,24.96,6895,21:01:00,2014-01-09
514,2014-01-09 21:09:00,Guy's Gyros,31.31,4434,21:09:00,2014-01-09
515,2014-01-09 21:12:00,Hippokampos,23.66,8156,21:12:00,2014-01-09
516,2014-01-09 21:13:00,Shoppers' Delight,258.43,2681,21:13:00,2014-01-09
517,2014-01-09 21:18:00,Katerina's Cafe,8.57,1310,21:18:00,2014-01-09
518,2014-01-09 21:27:00,Albert's Fine Clothing,229.98,8332,21:27:00,2014-01-09
519,2014-01-09 21:38:00,Hippokampos,10.12,9635,21:38:00,2014-01-09
520,2014-01-10 07:34:00,Hallowed Grounds,16.75,8129,07:34:00,2014-01-10
521,2014-01-10 07:35:00,Brew've Been Served,15.85,6816,07:35:00,2014-01-10
522,2014-01-10 07:40:00,Coffee Cameleon,8.51,7253,07:40:00,2014-01-10
523,2014-01-10 07:41:00,Hallowed Grounds,12.03,1874,07:41:00,2014-01-10
524,2014-01-10 07:41:00,Hallowed Grounds,8.34,9617,07:41:00,2014-01-10
525,2014-01-10 07:41:00,Hallowed Grounds,11.49,1310,07:41:00,2014-01-10
526,2014-01-10 07:45:00,Brew've Been Served,5.01,3484,07:45:00,2014-01-10
527,2014-01-10 07:45:00,Hallowed Grounds,11.38,3492,07:45:00,2014-01-10
528,2014-01-10 07:46:00,Hallowed Grounds,17.63,2681,07:46:00,2014-01-10
529,2014-01-10 07:47:00,Brew've Been Served,44.88,4948,07:47:00,2014-01-10
530,2014-01-10 07:47:00,Coffee Cameleon,11.54,5921,07:47:00,2014-01-10
531,2014-01-10 07:48:00,Brew've Been Served,13.32,9405,07:48:00,2014-01-10
532,2014-01-10 07:49:00,Hallowed Grounds,10.34,7889,07:49:00,2014-01-10
533,2014-01-10 07:49:00,Brew've Been Served,89.93,9683,07:49:00,2014-01-10
534,2014-01-10 07:50:00,Hallowed Grounds,10.76,7108,07:50:00,2014-01-10
535,2014-01-10 07:51:00,Brew've Been Served,12.77,5407,07:51:00,2014-01-10
536,2014-01-10 07:54:00,Brew've Been Served,83.44,7384,07:54:00,2014-01-10
537,2014-01-10 07:54:00,Coffee Cameleon,9.69,2418,07:54:00,2014-01-10
538,2014-01-10 07:55:00,Brew've Been Served,85.91,5368,07:55:00,2014-01-10
539,2014-01-10 07:56:00,Brew've Been Served,97.25,4795,07:56:00,2014-01-10
540,2014-01-10 07:56:00,Brew've Been Served,90.72,7354,07:56:00,2014-01-10
541,2014-01-10 07:59:00,Abila Airport,4039.36,9614,07:59:00,2014-01-10
542,2014-01-10 08:01:00,Brew've Been Served,5.89,1286,08:01:00,2014-01-10
543,2014-01-10 08:01:00,Brew've Been Served,5.31,6901,08:01:00,2014-01-10
544,2014-01-10 08:06:00,Hallowed Grounds,9.34,6691,08:06:00,2014-01-10
545,2014-01-10 08:09:00,Brew've Been Served,14.45,3853,08:09:00,2014-01-10
546,2014-01-10 08:09:00,Brew've Been Served,3.03,7819,08:09:00,2014-01-10
547,2014-01-10 08:11:00,Coffee Cameleon,13.25,2142,08:11:00,2014-01-10
548,2014-01-10 08:17:00,Brew've Been Served,8.47,8202,08:17:00,2014-01-10
549,2014-01-10 08:17:00,Brew've Been Served,12.64,4434,08:17:00,2014-01-10
550,2014-01-10 08:20:00,Brew've Been Served,14.36,8411,08:20:00,2014-01-10
551,2014-01-10 09:09:00,Carlyle Chemical Inc.,227.81,9614,09:09:00,2014-01-10
552,2014-01-10 09:30:00,Kronos Mart,203.91,7688,09:30:00,2014-01-10
553,2014-01-10 10:00:00,Nationwide Refinery,1552.82,9735,10:00:00,2014-01-10
554,2014-01-10 10:40:00,Nationwide Refinery,2302.73,9614,10:40:00,2014-01-10
555,2014-01-10 11:49:00,Stewart and Sons Fabrication,4074.1,9735,11:49:00,2014-01-10
556,2014-01-10 12:00:00,Bean There Done That,15.39,1415,12:00:00,2014-01-10
557,2014-01-10 12:00:00,Bean There Done That,3.92,9635,12:00:00,2014-01-10
558,2014-01-10 12:00:00,Brewed Awakenings,13.82,7688,12:00:00,2014-01-10
559,2014-01-10 12:00:00,Jack's Magical Beans,15.69,6899,12:00:00,2014-01-10
560,2014-01-10 12:00:00,Brewed Awakenings,6.17,2540,12:00:00,2014-01-10
561,2014-01-10 12:00:00,Bean There Done That,13.41,1877,12:00:00,2014-01-10
562,2014-01-10 12:00:00,Brewed Awakenings,13.9,8332,12:00:00,2014-01-10
563,2014-01-10 12:00:00,Bean There Done That,18.67,1321,12:00:00,2014-01-10
564,2014-01-10 12:00:00,Bean There Done That,9.3,6895,12:00:00,2014-01-10
565,2014-01-10 12:00:00,Jack's Magical Beans,16.29,9241,12:00:00,2014-01-10
566,2014-01-10 12:00:00,Jack's Magical Beans,5.46,8156,12:00:00,2014-01-10
567,2014-01-10 12:00:00,Jack's Magical Beans,8.22,2463,12:00:00,2014-01-10
568,2014-01-10 12:10:00,Stewart and Sons Fabrication,4195.49,9614,12:10:00,2014-01-10
569,2014-01-10 13:08:00,Chostus Hotel,133.25,9683,13:08:00,2014-01-10
570,2014-01-10 13:11:00,Chostus Hotel,197.41,2540,13:11:00,2014-01-10
571,2014-01-10 13:12:00,Guy's Gyros,36.44,8156,13:12:00,2014-01-10
572,2014-01-10 13:16:00,Ouzeri Elian,30.71,9551,13:16:00,2014-01-10
573,2014-01-10 13:20:00,Hippokampos,79.26,4795,13:20:00,2014-01-10
574,2014-01-10 13:25:00,Guy's Gyros,26.76,6816,13:25:00,2014-01-10
575,2014-01-10 13:27:00,Guy's Gyros,15.93,7253,13:27:00,2014-01-10
576,2014-01-10 13:29:00,Abila Zacharo,113.33,6899,13:29:00,2014-01-10
577,2014-01-10 13:30:00,Katerina's Cafe,34.76,7688,13:30:00,2014-01-10
578,2014-01-10 13:30:00,Kalami Kafenion,35.69,3484,13:30:00,2014-01-10
579,2014-01-10 13:35:00,Gelatogalore,26.15,1415,13:35:00,2014-01-10
580,2014-01-10 13:35:00,Ouzeri Elian,35.24,3853,13:35:00,2014-01-10
581,2014-01-10 13:35:00,Kalami Kafenion,101.5,9241,13:35:00,2014-01-10
582,2014-01-10 13:36:00,Abila Zacharo,36.73,1310,13:36:00,2014-01-10
583,2014-01-10 13:36:00,Katerina's Cafe,25.36,7354,13:36:00,2014-01-10
584,2014-01-10 13:38:00,Guy's Gyros,26.68,7384,13:38:00,2014-01-10
585,2014-01-10 13:38:00,Katerina's Cafe,21.22,2418,13:38:00,2014-01-10
586,2014-01-10 13:40:00,Hippokampos,32.01,2463,13:40:00,2014-01-10
587,2014-01-10 13:44:00,Guy's Gyros,38.15,8411,13:44:00,2014-01-10
588,2014-01-10 13:44:00,Ouzeri Elian,20.46,9405,13:44:00,2014-01-10
589,2014-01-10 13:45:00,Kalami Kafenion,27.48,5407,13:45:00,2014-01-10
590,2014-01-10 13:46:00,Abila Zacharo,31.34,2681,13:46:00,2014-01-10
591,2014-01-10 13:47:00,Guy's Gyros,31.5,9635,13:47:00,2014-01-10
592,2014-01-10 13:47:00,Katerina's Cafe,25.62,6895,13:47:00,2014-01-10
593,2014-01-10 13:47:00,Katerina's Cafe,24.33,2142,13:47:00,2014-01-10
594,2014-01-10 13:50:00,Ouzeri Elian,15.25,1877,13:50:00,2014-01-10
595,2014-01-10 13:52:00,Guy's Gyros,31.05,1321,13:52:00,2014-01-10
596,2014-01-10 13:53:00,Kalami Kafenion,24.3,4434,13:53:00,2014-01-10
597,2014-01-10 13:57:00,Guy's Gyros,16.34,8129,13:57:00,2014-01-10
598,2014-01-10 13:57:00,Ouzeri Elian,24.74,5368,13:57:00,2014-01-10
599,2014-01-10 13:58:00,Hippokampos,39.89,6901,13:58:00,2014-01-10
600,2014-01-10 13:59:00,Abila Zacharo,8.22,1874,13:59:00,2014-01-10
601,2014-01-10 14:01:00,Abila Zacharo,16.12,3492,14:01:00,2014-01-10
602,2014-01-10 14:03:00,Abila Zacharo,36.38,7819,14:03:00,2014-01-10
603,2014-01-10 14:07:00,Hippokampos,11.61,7117,14:07:00,2014-01-10
604,2014-01-10 14:07:00,Ouzeri Elian,30.93,9617,14:07:00,2014-01-10
605,2014-01-10 14:08:00,Katerina's Cafe,77.62,7108,14:08:00,2014-01-10
606,2014-01-10 14:09:00,Abila Zacharo,9.32,6691,14:09:00,2014-01-10
607,2014-01-10 14:11:00,Gelatogalore,32.19,8202,14:11:00,2014-01-10
608,2014-01-10 14:20:00,Hippokampos,10.16,4948,14:20:00,2014-01-10
609,2014-01-10 14:41:00,Octavio's Office Supplies,139.72,4795,14:41:00,2014-01-10
610,2014-01-10 16:07:00,Octavio's Office Supplies,64.51,7253,16:07:00,2014-01-10
611,2014-01-10 18:52:00,Ouzeri Elian,19.92,6899,18:52:00,2014-01-10
612,2014-01-10 18:57:00,Frydos Autosupply n' More,98.39,7889,18:57:00,2014-01-10
613,2014-01-10 19:45:00,Guy's Gyros,23.61,6816,19:45:00,2014-01-10
614,2014-01-10 19:46:00,Hippokampos,48.22,1415,19:46:00,2014-01-10
615,2014-01-10 19:50:00,Katerina's Cafe,19.57,8129,19:50:00,2014-01-10
616,2014-01-10 19:54:00,Guy's Gyros,27.78,4795,19:54:00,2014-01-10
617,2014-01-10 19:56:00,Hippokampos,19.88,7117,19:56:00,2014-01-10
618,2014-01-10 19:56:00,Katerina's Cafe,21.89,5921,19:56:00,2014-01-10
619,2014-01-10 20:02:00,Frydos Autosupply n' More,43.65,8202,20:02:00,2014-01-10
620,2014-01-10 20:08:00,Katerina's Cafe,15.76,9405,20:08:00,2014-01-10
621,2014-01-10 20:09:00,Hippokampos,70.48,7688,20:09:00,2014-01-10
622,2014-01-10 20:09:00,Katerina's Cafe,8.14,8411,20:09:00,2014-01-10
623,2014-01-10 20:09:00,Guy's Gyros,29.81,6901,20:09:00,2014-01-10
624,2014-01-10 20:11:00,Albert's Fine Clothing,126.13,6895,20:11:00,2014-01-10
625,2014-01-10 20:15:00,Frydos Autosupply n' More,237.08,7384,20:15:00,2014-01-10
